Employee_ID,Message,Word_Count,Sentiment_Score,Employee_Role,Department,Stress_Level
7279,Excited for the team outing!,5,0.47,Data Analyst,Marketing,Low
7280,Workload is manageable but challenging.,5,0.5,HR Specialist,Sales,Medium
7281,Excited for the team outing!,5,0.47,Sales Executive,Finance,Low
7282,Multitasking a lot today.,4,0.0,HR Specialist,HR,Medium
7283,Had a good meeting with the team.,7,0.7,Data Analyst,Sales,Low
7284,"Struggling to keep up, but staying positive.",7,0.23,Manager,Sales,Medium
7285,Loving the collaborative environment.,4,0.6,HR Specialist,Sales,Low
7286,"Overloaded with work, this is too much!",7,0.25,Software Engineer,IT,High
7287,Looking forward to the weekend!,5,0.0,Sales Executive,Finance,Low
7288,Excited for the team outing!,5,0.47,Sales Executive,Sales,Low
7289,I need urgent help with my tasks!,7,0.0,Manager,Finance,High
7290,Work is going smoothly.,4,0.4,HR Specialist,IT,Low
7291,Excited for the team outing!,5,0.47,HR Specialist,Marketing,Low
7292,Need a short break to refocus.,6,0.0,HR Specialist,Finance,Medium
7293,Excited for the team outing!,5,0.47,Sales Executive,IT,Low
7294,Loving the collaborative environment.,4,0.6,Software Engineer,IT,Low
7295,Feeling great about my progress.,5,0.8,Sales Executive,Marketing,Low
7296,Too many meetings today.,4,0.5,Sales Executive,HR,Medium
7297,"Slightly stressed, but I can handle it.",7,-0.17,Sales Executive,Sales,Medium
7298,"Slightly stressed, but I can handle it.",7,-0.17,Sales Executive,Marketing,Medium
7299,I can't handle this pressure anymore!,6,0.0,Manager,IT,High
7300,Great job on the project!,5,1.0,Sales Executive,IT,Low
7301,Looking forward to the weekend!,5,0.0,Sales Executive,IT,Low
7302,Deadlines are approaching fast.,4,0.1,Data Analyst,Sales,Medium
7303,Burned out and exhausted.,4,-0.4,Sales Executive,Marketing,High
7304,Loving the collaborative environment.,4,0.6,Software Engineer,Finance,Low
7305,Feeling a bit overwhelmed.,4,0.0,Sales Executive,Marketing,Medium
7306,Workload is manageable but challenging.,5,0.5,Software Engineer,IT,Medium
7307,Work is going smoothly.,4,0.4,Data Analyst,IT,Low
7308,Had a good meeting with the team.,7,0.7,Sales Executive,HR,Low
7309,Feeling extremely stressed out.,4,-0.12,Software Engineer,HR,High
7310,Workload is manageable but challenging.,5,0.5,Sales Executive,IT,Medium
7311,Feeling extremely stressed out.,4,-0.12,Manager,Marketing,High
7312,Feeling great about my progress.,5,0.8,Sales Executive,HR,Low
7313,Loving the collaborative environment.,4,0.6,Manager,IT,Low
7314,Feeling productive today.,3,0.0,Manager,IT,Low
7315,I need urgent help with my tasks!,7,0.0,HR Specialist,IT,High
7316,Feeling productive today.,3,0.0,HR Specialist,HR,Low
7317,Great job on the project!,5,1.0,HR Specialist,IT,Low
7318,Multitasking a lot today.,4,0.0,Manager,IT,Medium
7319,Looking forward to the weekend!,5,0.0,Manager,HR,Low
7320,Multitasking a lot today.,4,0.0,HR Specialist,IT,Medium
7321,Looking forward to the weekend!,5,0.0,HR Specialist,Marketing,Low
7322,Burned out and exhausted.,4,-0.4,Sales Executive,Marketing,High
7323,Excited for the team outing!,5,0.47,Software Engineer,IT,Low
7324,"Struggling to keep up, but staying positive.",7,0.23,Sales Executive,Marketing,Medium
7325,Workload is manageable but challenging.,5,0.5,Software Engineer,HR,Medium
7326,Too many meetings today.,4,0.5,HR Specialist,IT,Medium
7327,Burned out and exhausted.,4,-0.4,Software Engineer,Marketing,High
7328,Excited for the team outing!,5,0.47,HR Specialist,Sales,Low
7329,Great job on the project!,5,1.0,Sales Executive,IT,Low
7330,Enjoying my work today!,4,0.62,HR Specialist,Marketing,Low
7331,"Slightly stressed, but I can handle it.",7,-0.17,Manager,IT,Medium
7332,Work is going smoothly.,4,0.4,Software Engineer,IT,Low
7333,Looking forward to the weekend!,5,0.0,Sales Executive,Finance,Low
7334,Excited for the team outing!,5,0.47,Data Analyst,Sales,Low
7335,I can't handle this pressure anymore!,6,0.0,Sales Executive,Marketing,High
7336,I feel like quitting.,4,0.0,Sales Executive,Marketing,High
7337,"Too much work, not enough time.",6,0.1,Data Analyst,IT,High
7338,Feeling extremely stressed out.,4,-0.12,Manager,Finance,High
7339,Need a short break to refocus.,6,0.0,Software Engineer,Marketing,Medium
7340,I can't handle this pressure anymore!,6,0.0,Data Analyst,IT,High
7341,"Overloaded with work, this is too much!",7,0.25,HR Specialist,Finance,High
7342,"Too much work, not enough time.",6,0.1,Data Analyst,Marketing,High
7343,"Overloaded with work, this is too much!",7,0.25,Sales Executive,Marketing,High
7344,Had a good meeting with the team.,7,0.7,HR Specialist,Marketing,Low
7345,Need a short break to refocus.,6,0.0,Software Engineer,HR,Medium
7346,Multitasking a lot today.,4,0.0,Data Analyst,HR,Medium
7347,"Slightly stressed, but I can handle it.",7,-0.17,Data Analyst,Sales,Medium
7348,Feeling productive today.,3,0.0,Sales Executive,IT,Low
7349,Multitasking a lot today.,4,0.0,Software Engineer,IT,Medium
7350,"Slightly stressed, but I can handle it.",7,-0.17,Sales Executive,Finance,Medium
7351,Work is going smoothly.,4,0.4,Sales Executive,IT,Low
7352,"Struggling to keep up, but staying positive.",7,0.23,Sales Executive,IT,Medium
7353,Work is going smoothly.,4,0.4,HR Specialist,IT,Low
7354,Feeling productive today.,3,0.0,Software Engineer,IT,Low
7355,Enjoying my work today!,4,0.62,Data Analyst,Finance,Low
7356,Excited for the team outing!,5,0.47,Data Analyst,Sales,Low
7357,Work is going smoothly.,4,0.4,HR Specialist,Finance,Low
7358,I need urgent help with my tasks!,7,0.0,Data Analyst,Marketing,High
7359,Feeling great about my progress.,5,0.8,Data Analyst,IT,Low
7360,Excited for the team outing!,5,0.47,HR Specialist,HR,Low
7361,I need urgent help with my tasks!,7,0.0,Sales Executive,IT,High
7362,Enjoying my work today!,4,0.62,Sales Executive,Finance,Low
7363,Feeling a bit overwhelmed.,4,0.0,Sales Executive,Finance,Medium
7364,Work is going smoothly.,4,0.4,Software Engineer,IT,Low
7365,Deadlines are approaching fast.,4,0.1,HR Specialist,Marketing,Medium
7366,Had a good meeting with the team.,7,0.7,Sales Executive,IT,Low
7367,Great job on the project!,5,1.0,Manager,HR,Low
7368,This deadline is impossible to meet.,6,-0.67,Software Engineer,IT,High
7369,Deadlines are approaching fast.,4,0.1,HR Specialist,Finance,Medium
7370,Enjoying my work today!,4,0.62,Manager,Sales,Low
7371,Multitasking a lot today.,4,0.0,Data Analyst,Finance,Medium
7372,Workload is manageable but challenging.,5,0.5,HR Specialist,Sales,Medium
7373,I feel like quitting.,4,0.0,HR Specialist,Marketing,High
7374,Had a good meeting with the team.,7,0.7,Software Engineer,Finance,Low
7375,Burned out and exhausted.,4,-0.4,Manager,Sales,High
7376,Work is going smoothly.,4,0.4,Sales Executive,IT,Low
7377,Loving the collaborative environment.,4,0.6,Manager,HR,Low
7378,Feeling great about my progress.,5,0.8,Manager,Marketing,Low
7379,Feeling a bit overwhelmed.,4,0.0,Data Analyst,IT,Medium
7380,Had a good meeting with the team.,7,0.7,Manager,Sales,Low
7381,Excited for the team outing!,5,0.47,HR Specialist,Sales,Low
7382,Work is going smoothly.,4,0.4,Software Engineer,HR,Low
7383,Feeling productive today.,3,0.0,Software Engineer,IT,Low
7384,I need urgent help with my tasks!,7,0.0,Software Engineer,Marketing,High
7385,"Struggling to keep up, but staying positive.",7,0.23,Software Engineer,Marketing,Medium
7386,Feeling great about my progress.,5,0.8,Data Analyst,Marketing,Low
7387,Feeling a bit overwhelmed.,4,0.0,Manager,Sales,Medium
7388,Feeling a bit overwhelmed.,4,0.0,Data Analyst,Marketing,Medium
7389,No work-life balance at all!,5,0.0,Sales Executive,HR,High
7390,Need a short break to refocus.,6,0.0,Software Engineer,Marketing,Medium
7391,Feeling productive today.,3,0.0,Sales Executive,Sales,Low
7392,Loving the collaborative environment.,4,0.6,Data Analyst,Marketing,Low
7393,Deadlines are approaching fast.,4,0.1,Data Analyst,Marketing,Medium
7394,Had a good meeting with the team.,7,0.7,Sales Executive,Marketing,Low
7395,Looking forward to the weekend!,5,0.0,Sales Executive,Marketing,Low
7396,This deadline is impossible to meet.,6,-0.67,Sales Executive,Sales,High
7397,Feeling great about my progress.,5,0.8,Manager,Marketing,Low
7398,Multitasking a lot today.,4,0.0,Software Engineer,IT,Medium
7399,"Struggling to keep up, but staying positive.",7,0.23,Sales Executive,Marketing,Medium
7400,Feeling a bit overwhelmed.,4,0.0,Sales Executive,Finance,Medium
7401,Loving the collaborative environment.,4,0.6,Manager,HR,Low
7402,Multitasking a lot today.,4,0.0,Sales Executive,IT,Medium
7403,No work-life balance at all!,5,0.0,Data Analyst,Finance,High
7404,"Overloaded with work, this is too much!",7,0.25,HR Specialist,HR,High
7405,Need a short break to refocus.,6,0.0,HR Specialist,Finance,Medium
7406,Enjoying my work today!,4,0.62,Sales Executive,IT,Low
7407,I can't handle this pressure anymore!,6,0.0,Sales Executive,Finance,High
7408,"Overloaded with work, this is too much!",7,0.25,Sales Executive,IT,High
7409,Enjoying my work today!,4,0.62,Sales Executive,Sales,Low
7410,Feeling extremely stressed out.,4,-0.12,Software Engineer,Marketing,High
7411,"Slightly stressed, but I can handle it.",7,-0.17,HR Specialist,Marketing,Medium
7412,Deadlines are approaching fast.,4,0.1,Software Engineer,IT,Medium
7413,Great job on the project!,5,1.0,Manager,Sales,Low
7414,Workload is manageable but challenging.,5,0.5,Sales Executive,Sales,Medium
7415,"Struggling to keep up, but staying positive.",7,0.23,Manager,Marketing,Medium
7416,Workload is manageable but challenging.,5,0.5,Sales Executive,Marketing,Medium
7417,No work-life balance at all!,5,0.0,Data Analyst,Sales,High
7418,Need a short break to refocus.,6,0.0,Sales Executive,HR,Medium
7419,Had a good meeting with the team.,7,0.7,Software Engineer,IT,Low
7420,Excited for the team outing!,5,0.47,Software Engineer,Sales,Low
7421,Workload is manageable but challenging.,5,0.5,Manager,Sales,Medium
7422,Feeling productive today.,3,0.0,Manager,IT,Low
7423,Looking forward to the weekend!,5,0.0,Sales Executive,Finance,Low
7424,Great job on the project!,5,1.0,HR Specialist,HR,Low
7425,Multitasking a lot today.,4,0.0,Manager,HR,Medium
7426,Multitasking a lot today.,4,0.0,Data Analyst,HR,Medium
7427,Excited for the team outing!,5,0.47,Sales Executive,Finance,Low
7428,Enjoying my work today!,4,0.62,Data Analyst,HR,Low
7429,No work-life balance at all!,5,0.0,HR Specialist,HR,High
7430,This deadline is impossible to meet.,6,-0.67,Data Analyst,Sales,High
7431,Need a short break to refocus.,6,0.0,HR Specialist,IT,Medium
7432,"Overloaded with work, this is too much!",7,0.25,Manager,Marketing,High
7433,Deadlines are approaching fast.,4,0.1,Software Engineer,HR,Medium
7434,"Overloaded with work, this is too much!",7,0.25,Software Engineer,Sales,High
7435,"Too much work, not enough time.",6,0.1,Manager,IT,High
7436,"Slightly stressed, but I can handle it.",7,-0.17,HR Specialist,Marketing,Medium
7437,Work is going smoothly.,4,0.4,HR Specialist,HR,Low
7438,Feeling a bit overwhelmed.,4,0.0,Sales Executive,Finance,Medium
7439,Looking forward to the weekend!,5,0.0,HR Specialist,Sales,Low
7440,"Too much work, not enough time.",6,0.1,Software Engineer,Marketing,High
7441,I can't handle this pressure anymore!,6,0.0,HR Specialist,Marketing,High
7442,Enjoying my work today!,4,0.62,Data Analyst,HR,Low
7443,"Slightly stressed, but I can handle it.",7,-0.17,Sales Executive,Sales,Medium
7444,Deadlines are approaching fast.,4,0.1,Manager,IT,Medium
7445,Work is going smoothly.,4,0.4,Manager,Sales,Low
7446,Enjoying my work today!,4,0.62,Data Analyst,Sales,Low
7447,Workload is manageable but challenging.,5,0.5,Manager,IT,Medium
7448,No work-life balance at all!,5,0.0,Software Engineer,Marketing,High
7449,Loving the collaborative environment.,4,0.6,Software Engineer,Marketing,Low
7450,Burned out and exhausted.,4,-0.4,Software Engineer,Finance,High
7451,Feeling productive today.,3,0.0,HR Specialist,HR,Low
7452,Feeling productive today.,3,0.0,Software Engineer,Sales,Low
7453,Feeling great about my progress.,5,0.8,Sales Executive,IT,Low
7454,Feeling productive today.,3,0.0,HR Specialist,HR,Low
7455,"Too much work, not enough time.",6,0.1,Manager,Sales,High
7456,Too many meetings today.,4,0.5,Manager,Sales,Medium
7457,Had a good meeting with the team.,7,0.7,Manager,HR,Low
7458,Enjoying my work today!,4,0.62,Data Analyst,Sales,Low
7459,Great job on the project!,5,1.0,Manager,Marketing,Low
7460,I feel like quitting.,4,0.0,Data Analyst,Marketing,High
7461,Had a good meeting with the team.,7,0.7,Manager,IT,Low
7462,Deadlines are approaching fast.,4,0.1,HR Specialist,IT,Medium
7463,Excited for the team outing!,5,0.47,Data Analyst,Sales,Low
7464,This deadline is impossible to meet.,6,-0.67,Data Analyst,IT,High
7465,Need a short break to refocus.,6,0.0,Software Engineer,Sales,Medium
7466,Feeling productive today.,3,0.0,Data Analyst,HR,Low
7467,Feeling productive today.,3,0.0,HR Specialist,HR,Low
7468,I need urgent help with my tasks!,7,0.0,Sales Executive,Sales,High
7469,Need a short break to refocus.,6,0.0,Sales Executive,Marketing,Medium
7470,Loving the collaborative environment.,4,0.6,Sales Executive,IT,Low
7471,Work is going smoothly.,4,0.4,Manager,IT,Low
7472,Loving the collaborative environment.,4,0.6,Data Analyst,Marketing,Low
7473,"Slightly stressed, but I can handle it.",7,-0.17,Data Analyst,Marketing,Medium
7474,Feeling great about my progress.,5,0.8,Manager,HR,Low
7475,Feeling a bit overwhelmed.,4,0.0,Software Engineer,IT,Medium
7476,"Slightly stressed, but I can handle it.",7,-0.17,Sales Executive,Sales,Medium
7477,Had a good meeting with the team.,7,0.7,Manager,HR,Low
7478,Enjoying my work today!,4,0.62,Manager,HR,Low
7479,"Struggling to keep up, but staying positive.",7,0.23,Data Analyst,IT,Medium
7480,I need urgent help with my tasks!,7,0.0,Sales Executive,IT,High
7481,Looking forward to the weekend!,5,0.0,Manager,Marketing,Low
7482,Deadlines are approaching fast.,4,0.1,Manager,IT,Medium
7483,Feeling productive today.,3,0.0,HR Specialist,HR,Low
7484,Loving the collaborative environment.,4,0.6,Software Engineer,Marketing,Low
7485,"Slightly stressed, but I can handle it.",7,-0.17,HR Specialist,HR,Medium
7486,This deadline is impossible to meet.,6,-0.67,Software Engineer,HR,High
7487,Work is going smoothly.,4,0.4,Sales Executive,HR,Low
7488,Work is going smoothly.,4,0.4,HR Specialist,Sales,Low
7489,Workload is manageable but challenging.,5,0.5,Software Engineer,Finance,Medium
7490,Feeling great about my progress.,5,0.8,Software Engineer,HR,Low
7491,I can't handle this pressure anymore!,6,0.0,HR Specialist,IT,High
7492,"Struggling to keep up, but staying positive.",7,0.23,Sales Executive,HR,Medium
7493,Feeling great about my progress.,5,0.8,HR Specialist,Sales,Low
7494,Loving the collaborative environment.,4,0.6,HR Specialist,Finance,Low
7495,Work is going smoothly.,4,0.4,Sales Executive,HR,Low
7496,Too many meetings today.,4,0.5,Data Analyst,Marketing,Medium
7497,Great job on the project!,5,1.0,Manager,HR,Low
7498,Enjoying my work today!,4,0.62,Software Engineer,HR,Low
7499,Loving the collaborative environment.,4,0.6,HR Specialist,Sales,Low
7500,Great job on the project!,5,1.0,Manager,Marketing,Low
7501,Feeling productive today.,3,0.0,HR Specialist,IT,Low
7502,Excited for the team outing!,5,0.47,Sales Executive,Marketing,Low
7503,Need a short break to refocus.,6,0.0,Software Engineer,Marketing,Medium
7504,Feeling great about my progress.,5,0.8,HR Specialist,Marketing,Low
7505,Loving the collaborative environment.,4,0.6,Data Analyst,Marketing,Low
7506,"Too much work, not enough time.",6,0.1,Software Engineer,HR,High
7507,"Struggling to keep up, but staying positive.",7,0.23,HR Specialist,Marketing,Medium
7508,Feeling great about my progress.,5,0.8,Sales Executive,HR,Low
7509,Had a good meeting with the team.,7,0.7,Manager,HR,Low
7510,I can't handle this pressure anymore!,6,0.0,Sales Executive,IT,High
7511,I need urgent help with my tasks!,7,0.0,Software Engineer,Marketing,High
7512,Burned out and exhausted.,4,-0.4,Sales Executive,HR,High
7513,Great job on the project!,5,1.0,HR Specialist,Sales,Low
7514,Too many meetings today.,4,0.5,Data Analyst,IT,Medium
7515,Looking forward to the weekend!,5,0.0,Manager,Sales,Low
7516,Feeling great about my progress.,5,0.8,Manager,Marketing,Low
7517,Deadlines are approaching fast.,4,0.1,Manager,Finance,Medium
7518,I can't handle this pressure anymore!,6,0.0,Data Analyst,IT,High
7519,Too many meetings today.,4,0.5,Software Engineer,HR,Medium
7520,Multitasking a lot today.,4,0.0,Software Engineer,Sales,Medium
7521,Feeling extremely stressed out.,4,-0.12,Software Engineer,Finance,High
7522,No work-life balance at all!,5,0.0,Sales Executive,Sales,High
7523,Feeling a bit overwhelmed.,4,0.0,HR Specialist,HR,Medium
7524,Workload is manageable but challenging.,5,0.5,Data Analyst,Finance,Medium
7525,Feeling great about my progress.,5,0.8,HR Specialist,HR,Low
7526,Loving the collaborative environment.,4,0.6,Software Engineer,HR,Low
7527,"Slightly stressed, but I can handle it.",7,-0.17,Sales Executive,Marketing,Medium
7528,Too many meetings today.,4,0.5,Manager,IT,Medium
7529,Feeling productive today.,3,0.0,Data Analyst,HR,Low
7530,I feel like quitting.,4,0.0,Software Engineer,Finance,High
7531,Multitasking a lot today.,4,0.0,Data Analyst,Finance,Medium
7532,Enjoying my work today!,4,0.62,HR Specialist,IT,Low
7533,Had a good meeting with the team.,7,0.7,Manager,Sales,Low
7534,Loving the collaborative environment.,4,0.6,Sales Executive,HR,Low
7535,Burned out and exhausted.,4,-0.4,Sales Executive,HR,High
7536,I can't handle this pressure anymore!,6,0.0,HR Specialist,HR,High
7537,Enjoying my work today!,4,0.62,Data Analyst,Sales,Low
7538,Feeling great about my progress.,5,0.8,Sales Executive,Marketing,Low
7539,Multitasking a lot today.,4,0.0,HR Specialist,Marketing,Medium
7540,"Struggling to keep up, but staying positive.",7,0.23,Software Engineer,Finance,Medium
7541,Loving the collaborative environment.,4,0.6,HR Specialist,Sales,Low
7542,Looking forward to the weekend!,5,0.0,HR Specialist,IT,Low
7543,"Struggling to keep up, but staying positive.",7,0.23,Software Engineer,HR,Medium
7544,Work is going smoothly.,4,0.4,Manager,HR,Low
7545,Feeling a bit overwhelmed.,4,0.0,Data Analyst,IT,Medium
7546,No work-life balance at all!,5,0.0,Data Analyst,Finance,High
7547,This deadline is impossible to meet.,6,-0.67,HR Specialist,Marketing,High
7548,Had a good meeting with the team.,7,0.7,Data Analyst,Marketing,Low
7549,Feeling productive today.,3,0.0,Sales Executive,Sales,Low
7550,Too many meetings today.,4,0.5,Manager,Marketing,Medium
7551,"Overloaded with work, this is too much!",7,0.25,Sales Executive,IT,High
7552,Enjoying my work today!,4,0.62,Sales Executive,Marketing,Low
7553,Work is going smoothly.,4,0.4,Manager,IT,Low
7554,Great job on the project!,5,1.0,Manager,Finance,Low
7555,Workload is manageable but challenging.,5,0.5,Data Analyst,HR,Medium
7556,"Slightly stressed, but I can handle it.",7,-0.17,HR Specialist,HR,Medium
7557,"Struggling to keep up, but staying positive.",7,0.23,Data Analyst,Finance,Medium
7558,Multitasking a lot today.,4,0.0,Manager,IT,Medium
7559,Enjoying my work today!,4,0.62,HR Specialist,IT,Low
7560,Feeling extremely stressed out.,4,-0.12,Data Analyst,Sales,High
7561,Workload is manageable but challenging.,5,0.5,HR Specialist,IT,Medium
7562,"Struggling to keep up, but staying positive.",7,0.23,Software Engineer,Marketing,Medium
7563,Had a good meeting with the team.,7,0.7,Sales Executive,Sales,Low
7564,Enjoying my work today!,4,0.62,Data Analyst,IT,Low
7565,Feeling extremely stressed out.,4,-0.12,Sales Executive,Finance,High
7566,"Struggling to keep up, but staying positive.",7,0.23,HR Specialist,Finance,Medium
7567,Had a good meeting with the team.,7,0.7,HR Specialist,Finance,Low
7568,Deadlines are approaching fast.,4,0.1,Software Engineer,IT,Medium
7569,No work-life balance at all!,5,0.0,Data Analyst,HR,High
7570,Had a good meeting with the team.,7,0.7,Sales Executive,Sales,Low
7571,Had a good meeting with the team.,7,0.7,HR Specialist,Finance,Low
7572,Multitasking a lot today.,4,0.0,Manager,HR,Medium
7573,I feel like quitting.,4,0.0,Sales Executive,IT,High
7574,Feeling productive today.,3,0.0,Data Analyst,Marketing,Low
7575,Feeling productive today.,3,0.0,Sales Executive,HR,Low
7576,Feeling great about my progress.,5,0.8,Software Engineer,HR,Low
7577,"Struggling to keep up, but staying positive.",7,0.23,Software Engineer,HR,Medium
7578,Great job on the project!,5,1.0,Sales Executive,Finance,Low
7579,Feeling great about my progress.,5,0.8,Manager,Marketing,Low
7580,Burned out and exhausted.,4,-0.4,Manager,Finance,High
7581,Too many meetings today.,4,0.5,Manager,HR,Medium
7582,Loving the collaborative environment.,4,0.6,Software Engineer,IT,Low
7583,This deadline is impossible to meet.,6,-0.67,HR Specialist,Finance,High
7584,Looking forward to the weekend!,5,0.0,Software Engineer,Sales,Low
7585,Need a short break to refocus.,6,0.0,Data Analyst,Finance,Medium
7586,Great job on the project!,5,1.0,Sales Executive,IT,Low
7587,Too many meetings today.,4,0.5,Software Engineer,IT,Medium
7588,Feeling productive today.,3,0.0,Data Analyst,Sales,Low
7589,Burned out and exhausted.,4,-0.4,Sales Executive,Finance,High
7590,Feeling extremely stressed out.,4,-0.12,Data Analyst,Sales,High
7591,Multitasking a lot today.,4,0.0,Sales Executive,HR,Medium
7592,Feeling productive today.,3,0.0,Software Engineer,HR,Low
7593,Feeling productive today.,3,0.0,HR Specialist,IT,Low
7594,Feeling great about my progress.,5,0.8,Software Engineer,Finance,Low
7595,Enjoying my work today!,4,0.62,Manager,Finance,Low
7596,Work is going smoothly.,4,0.4,Sales Executive,IT,Low
7597,Excited for the team outing!,5,0.47,Manager,Finance,Low
7598,Great job on the project!,5,1.0,Data Analyst,Marketing,Low
7599,Loving the collaborative environment.,4,0.6,HR Specialist,Marketing,Low
7600,Feeling productive today.,3,0.0,Software Engineer,HR,Low
7601,"Struggling to keep up, but staying positive.",7,0.23,Data Analyst,Sales,Medium
7602,Loving the collaborative environment.,4,0.6,Sales Executive,Finance,Low
7603,Feeling great about my progress.,5,0.8,Sales Executive,Marketing,Low
7604,Looking forward to the weekend!,5,0.0,Software Engineer,HR,Low
7605,Burned out and exhausted.,4,-0.4,Sales Executive,HR,High
7606,Loving the collaborative environment.,4,0.6,HR Specialist,HR,Low
7607,Feeling productive today.,3,0.0,Manager,Finance,Low
7608,Excited for the team outing!,5,0.47,HR Specialist,Marketing,Low
7609,Work is going smoothly.,4,0.4,Software Engineer,Marketing,Low
7610,"Struggling to keep up, but staying positive.",7,0.23,Software Engineer,IT,Medium
7611,Feeling extremely stressed out.,4,-0.12,Manager,Finance,High
7612,I can't handle this pressure anymore!,6,0.0,Data Analyst,Marketing,High
7613,"Too much work, not enough time.",6,0.1,Manager,HR,High
7614,Multitasking a lot today.,4,0.0,HR Specialist,HR,Medium
7615,Work is going smoothly.,4,0.4,Sales Executive,HR,Low
7616,Loving the collaborative environment.,4,0.6,Manager,Marketing,Low
7617,Feeling a bit overwhelmed.,4,0.0,Software Engineer,Sales,Medium
7618,Feeling productive today.,3,0.0,Manager,Marketing,Low
7619,Feeling great about my progress.,5,0.8,HR Specialist,HR,Low
7620,"Too much work, not enough time.",6,0.1,Manager,HR,High
7621,"Struggling to keep up, but staying positive.",7,0.23,HR Specialist,Finance,Medium
7622,Feeling productive today.,3,0.0,HR Specialist,Sales,Low
7623,Feeling great about my progress.,5,0.8,Software Engineer,Sales,Low
7624,Had a good meeting with the team.,7,0.7,HR Specialist,HR,Low
7625,I can't handle this pressure anymore!,6,0.0,Sales Executive,HR,High
7626,Need a short break to refocus.,6,0.0,Data Analyst,Finance,Medium
7627,Feeling productive today.,3,0.0,HR Specialist,HR,Low
7628,Enjoying my work today!,4,0.62,HR Specialist,Marketing,Low
7629,Feeling productive today.,3,0.0,Manager,Marketing,Low
7630,Feeling a bit overwhelmed.,4,0.0,Software Engineer,Marketing,Medium
7631,I can't handle this pressure anymore!,6,0.0,Manager,HR,High
7632,Workload is manageable but challenging.,5,0.5,HR Specialist,Sales,Medium
7633,Feeling a bit overwhelmed.,4,0.0,HR Specialist,Marketing,Medium
7634,Had a good meeting with the team.,7,0.7,HR Specialist,Finance,Low
7635,No work-life balance at all!,5,0.0,Sales Executive,Marketing,High
7636,Had a good meeting with the team.,7,0.7,Software Engineer,HR,Low
7637,Too many meetings today.,4,0.5,Software Engineer,Finance,Medium
7638,Work is going smoothly.,4,0.4,Data Analyst,Sales,Low
7639,Workload is manageable but challenging.,5,0.5,HR Specialist,Finance,Medium
7640,Multitasking a lot today.,4,0.0,Data Analyst,Marketing,Medium
7641,"Too much work, not enough time.",6,0.1,HR Specialist,IT,High
7642,Too many meetings today.,4,0.5,Sales Executive,Marketing,Medium
7643,Enjoying my work today!,4,0.62,HR Specialist,HR,Low
7644,Excited for the team outing!,5,0.47,Manager,Sales,Low
7645,Workload is manageable but challenging.,5,0.5,Data Analyst,Marketing,Medium
7646,Looking forward to the weekend!,5,0.0,HR Specialist,HR,Low
7647,I feel like quitting.,4,0.0,Data Analyst,IT,High
7648,Loving the collaborative environment.,4,0.6,Data Analyst,IT,Low
7649,Looking forward to the weekend!,5,0.0,Data Analyst,IT,Low
7650,Workload is manageable but challenging.,5,0.5,Software Engineer,HR,Medium
7651,No work-life balance at all!,5,0.0,HR Specialist,IT,High
7652,Looking forward to the weekend!,5,0.0,HR Specialist,HR,Low
7653,Feeling great about my progress.,5,0.8,Data Analyst,HR,Low
7654,Feeling great about my progress.,5,0.8,Sales Executive,Marketing,Low
7655,Workload is manageable but challenging.,5,0.5,Manager,IT,Medium
7656,Excited for the team outing!,5,0.47,Data Analyst,Marketing,Low
7657,I feel like quitting.,4,0.0,HR Specialist,Marketing,High
7658,Feeling great about my progress.,5,0.8,Data Analyst,Marketing,Low
7659,Need a short break to refocus.,6,0.0,Data Analyst,Marketing,Medium
7660,Excited for the team outing!,5,0.47,Sales Executive,IT,Low
7661,Feeling extremely stressed out.,4,-0.12,Data Analyst,Marketing,High
7662,Deadlines are approaching fast.,4,0.1,Data Analyst,Sales,Medium
7663,Too many meetings today.,4,0.5,Software Engineer,HR,Medium
7664,Enjoying my work today!,4,0.62,Software Engineer,IT,Low
7665,Multitasking a lot today.,4,0.0,Software Engineer,Finance,Medium
7666,Multitasking a lot today.,4,0.0,HR Specialist,Finance,Medium
7667,"Slightly stressed, but I can handle it.",7,-0.17,HR Specialist,IT,Medium
7668,Had a good meeting with the team.,7,0.7,HR Specialist,HR,Low
7669,Great job on the project!,5,1.0,Software Engineer,HR,Low
7670,"Overloaded with work, this is too much!",7,0.25,Manager,Marketing,High
7671,I need urgent help with my tasks!,7,0.0,Software Engineer,Marketing,High
7672,Deadlines are approaching fast.,4,0.1,Software Engineer,IT,Medium
7673,Feeling a bit overwhelmed.,4,0.0,Sales Executive,Finance,Medium
7674,Feeling productive today.,3,0.0,Sales Executive,Sales,Low
7675,Too many meetings today.,4,0.5,Software Engineer,Sales,Medium
7676,Workload is manageable but challenging.,5,0.5,Software Engineer,IT,Medium
7677,Deadlines are approaching fast.,4,0.1,Software Engineer,Finance,Medium
7678,Feeling a bit overwhelmed.,4,0.0,Sales Executive,HR,Medium
7679,This deadline is impossible to meet.,6,-0.67,Data Analyst,Finance,High
7680,"Struggling to keep up, but staying positive.",7,0.23,Manager,IT,Medium
7681,Loving the collaborative environment.,4,0.6,Manager,Marketing,Low
7682,Excited for the team outing!,5,0.47,Software Engineer,Sales,Low
7683,Excited for the team outing!,5,0.47,Software Engineer,HR,Low
7684,"Slightly stressed, but I can handle it.",7,-0.17,HR Specialist,IT,Medium
7685,Work is going smoothly.,4,0.4,Software Engineer,HR,Low
7686,Looking forward to the weekend!,5,0.0,Manager,HR,Low
